LineID,SalesID,ItemNo,Quantity,LinePrice,ProfitMargin,Tax
SL02130,S0281,P141,7,839.65,14.19,11.47
SL02131,S0281,P135,5,792.15,14.56,7.33
SL02132,S0281,P194,4,730.4,11.64,5.99
SL02133,S0281,P042,2,180.74,12.36,11.52
SL02134,S0282,P160,2,282.44,24.65,17.05
SL02135,S0282,P069,2,227.32,7.96,9.68
SL02136,S0282,P190,9,588.06,10.01,7.56
SL02137,S0282,P156,6,615.78,11.25,14.69
SL02138,S0282,P062,5,308.75,9.77,12.85
SL02139,S0282,P060,3,565.2,29.96,14.78
SL02140,S0282,P143,9,1102.5,27.81,5.11
SL02141,S0282,P020,5,966.15,12.05,9.51
SL02142,S0282,P122,7,704.41,28.65,15.68
SL02143,S0283,P041,1,197.21,16.8,11.66
SL02144,S0283,P173,3,585.36,26.64,7.96
SL02145,S0283,P087,4,371.64,16.86,11.71
SL02146,S0283,P095,9,1142.55,23.94,14.39
SL02147,S0283,P105,8,450.88,13.52,6.12
SL02148,S0283,P049,4,479.96,15.72,17.25
SL02149,S0283,P019,7,422.52,10.24,10.85
SL02150,S0283,P019,9,543.24,5.75,6.81
SL02151,S0283,P147,3,318.39,12.64,14.59
SL02152,S0283,P073,8,617.6,25.26,15.85
SL02153,S0284,P148,4,664.96,15.48,13.91
SL02154,S0284,P166,7,404.39,24.07,13.98
SL02155,S0284,P108,5,97.7,13.15,5.3
SL02156,S0284,P109,1,35.33,28.05,7.0
SL02157,S0284,P118,6,865.32,19.2,15.39
SL02158,S0284,P174,10,1312.0,19.35,10.08
SL02159,S0284,P061,7,1253.35,10.11,10.08
SL02160,S0285,P079,7,335.44,9.71,6.41
SL02161,S0285,P155,10,739.2,29.05,13.31
SL02162,S0285,P040,5,907.3,7.33,6.36
SL02163,S0285,P076,9,1427.85,9.44,15.74
SL02164,S0285,P179,10,1196.3,17.22,7.43
SL02165,S0285,P172,2,289.04,27.78,10.02
SL02166,S0285,P014,4,495.2,10.83,13.57
SL02167,S0285,P173,2,390.24,16.37,9.79
SL02168,S0285,P162,1,52.1,9.3,16.18
SL02169,S0286,P183,7,1101.66,8.93,6.44
SL02170,S0286,P118,9,1297.98,15.46,14.66
SL02171,S0286,P054,7,679.49,28.88,16.25
SL02172,S0286,P020,3,579.69,26.76,9.03
SL02173,S0286,P051,8,1500.72,8.97,12.48
SL02174,S0286,P081,5,72.5,19.69,11.53
SL02175,S0286,P197,8,1143.6,11.89,5.1
SL02176,S0286,P164,3,272.55,16.14,15.72
SL02177,S0287,P004,4,109.08,18.15,16.83
SL02178,S0287,P141,8,959.6,16.51,12.49
SL02179,S0287,P035,2,180.32,12.2,16.45
SL02180,S0287,P170,8,1570.4,13.67,15.95
SL02181,S0287,P036,5,880.75,14.78,15.7
SL02182,S0287,P120,3,147.9,15.38,7.33
SL02183,S0287,P036,10,1761.5,23.33,10.95
SL02184,S0287,P021,3,436.38,22.46,6.24
SL02185,S0287,P106,1,179.61,10.99,16.32
SL02186,S0288,P140,9,1420.02,12.3,16.91
SL02187,S0288,P194,4,730.4,27.72,10.35
SL02188,S0288,P101,9,474.12,8.03,9.79
SL02189,S0288,P051,2,375.18,17.61,15.13
SL02190,S0288,P161,7,666.05,16.27,8.29
SL02191,S0288,P058,9,1135.98,6.12,5.35
SL02192,S0288,P080,8,543.92,14.53,14.7
SL02193,S0289,P197,7,1000.65,5.94,8.26
SL02194,S0289,P065,3,391.53,13.18,14.73
SL02195,S0289,P133,8,1349.04,16.53,6.07
SL02196,S0289,P069,4,454.64,22.84,10.69
SL02197,S0289,P141,8,959.6,25.51,15.94
SL02198,S0289,P044,3,360.12,25.96,12.89
SL02199,S0290,P156,5,513.15,8.1,14.64
SL02200,S0290,P001,3,170.58,6.94,14.93
SL02201,S0290,P088,5,904.55,8.84,9.66
SL02202,S0290,P116,4,218.2,22.86,16.6
SL02203,S0290,P077,9,546.21,10.4,14.06
SL02204,S0290,P073,9,694.8,21.03,14.31
SL02205,S0291,P064,7,403.97,22.26,10.77
SL02206,S0291,P025,10,113.7,5.12,15.04
SL02207,S0291,P104,4,585.96,28.22,9.87
SL02208,S0291,P192,4,742.16,10.0,5.21
SL02209,S0291,P022,1,93.24,29.73,9.38
SL02210,S0292,P084,2,376.92,10.51,16.47
SL02211,S0292,P167,3,209.85,23.1,5.57
SL02212,S0292,P091,9,1155.6,7.69,9.25
SL02213,S0292,P188,9,387.18,20.67,13.12
SL02214,S0292,P097,9,885.15,14.88,10.56
SL02215,S0292,P102,4,75.12,10.34,9.64
SL02216,S0293,P071,1,180.81,15.05,9.11
SL02217,S0293,P145,7,1128.96,10.32,7.86
SL02218,S0293,P130,5,97.75,21.25,9.8
SL02219,S0293,P137,2,110.64,27.14,10.34
SL02220,S0293,P161,10,951.5,17.49,17.88
SL02221,S0293,P091,9,1155.6,24.78,16.99
SL02222,S0294,P019,3,181.08,11.3,6.23
SL02223,S0294,P186,6,1140.24,29.54,14.05
SL02224,S0294,P097,3,295.05,13.3,13.26
SL02225,S0294,P009,6,936.18,29.45,13.66
SL02226,S0294,P093,2,172.92,13.38,12.91
SL02227,S0294,P108,10,195.4,16.22,11.64
SL02228,S0294,P130,4,78.2,17.59,14.16
SL02229,S0294,P067,1,40.7,10.82,13.01
SL02230,S0294,P055,2,224.3,12.72,14.59
SL02231,S0295,P183,10,1573.8,6.98,6.79
SL02232,S0295,P021,8,1163.68,12.42,6.97
SL02233,S0295,P043,4,157.64,21.05,8.09
SL02234,S0295,P139,10,1557.1,29.71,10.77
SL02235,S0295,P055,6,672.9,8.36,9.13
SL02236,S0295,P189,1,87.62,18.02,17.71
SL02237,S0296,P120,5,246.5,23.76,7.98
SL02238,S0296,P183,6,944.28,13.57,7.68
SL02239,S0296,P118,1,144.22,27.67,13.65
SL02240,S0296,P033,4,346.0,25.04,14.05
SL02241,S0296,P077,4,242.76,20.2,9.96
SL02242,S0296,P001,6,341.16,9.59,13.19
SL02243,S0296,P084,2,376.92,26.75,5.91
SL02244,S0296,P137,4,221.28,6.3,17.9
SL02245,S0296,P145,4,645.12,8.14,7.26
SL02246,S0296,P160,9,1270.98,25.78,17.11
SL02247,S0297,P075,9,1597.23,6.95,14.42
SL02248,S0297,P111,5,839.05,9.1,7.57
SL02249,S0297,P049,7,839.93,9.41,8.24
SL02250,S0297,P088,5,904.55,19.41,17.58
SL02251,S0297,P094,4,185.8,11.8,15.16
SL02252,S0297,P085,2,240.62,28.78,9.67
SL02253,S0298,P038,3,558.03,16.77,10.5
SL02254,S0298,P122,10,1006.3,23.37,14.88
SL02255,S0298,P041,8,1577.68,5.5,9.96
SL02256,S0298,P127,2,392.68,23.97,16.98
SL02257,S0298,P060,10,1884.0,18.43,12.19
SL02258,S0298,P048,3,260.16,11.43,11.03
SL02259,S0298,P090,8,633.6,12.08,12.31
SL02260,S0298,P185,8,944.32,6.8,6.78
SL02261,S0299,P188,4,172.08,8.87,7.47
SL02262,S0299,P135,1,158.43,26.54,14.49
SL02263,S0299,P055,6,672.9,17.29,17.03
SL02264,S0299,P196,7,654.08,29.26,9.85
SL02265,S0299,P015,8,1492.24,12.7,17.84
SL02266,S0299,P072,2,99.82,15.22,5.5
SL02267,S0299,P142,2,170.72,14.62,12.35
SL02268,S0299,P139,4,622.84,24.07,17.44
SL02269,S0300,P023,6,342.6,17.74,11.35
SL02270,S0300,P105,6,338.16,22.41,13.46
SL02271,S0300,P200,7,191.45,23.39,8.15
SL02272,S0300,P035,1,90.16,28.04,9.7
SL02273,S0300,P147,1,106.13,22.44,13.39
SL02274,S0300,P150,5,463.7,20.14,17.28
SL02275,S0300,P192,3,556.62,11.36,12.83
SL02276,S0300,P053,3,290.61,5.31,15.02
SL02277,S0300,P036,7,1233.05,14.94,12.62
SL02278,S0300,P088,2,361.82,17.96,7.45
SL02279,S0301,P046,3,62.43,25.74,8.29
SL02280,S0301,P070,5,458.3,17.52,11.93
SL02281,S0301,P050,7,627.55,19.65,14.54
SL02282,S0301,P185,2,236.08,7.73,12.44
SL02283,S0301,P021,6,872.76,25.36,8.5
SL02284,S0301,P013,4,156.16,28.25,10.17
SL02285,S0301,P125,5,77.55,5.16,7.19
SL02286,S0301,P081,8,116.0,5.04,5.91
SL02287,S0302,P069,7,795.62,18.12,13.51
SL02288,S0302,P093,7,605.22,9.27,9.87
SL02289,S0302,P124,3,308.28,9.95,7.37
SL02290,S0302,P104,2,292.98,16.27,15.59
SL02291,S0302,P007,3,331.59,10.02,14.75
SL02292,S0302,P184,4,266.0,11.48,16.73
SL02293,S0302,P091,7,898.8,16.02,16.87
SL02294,S0302,P153,2,142.48,26.71,7.16
SL02295,S0302,P012,5,877.0,7.14,6.62
SL02296,S0302,P189,2,175.24,13.55,12.61
SL02297,S0303,P140,8,1262.24,21.82,6.31
SL02298,S0303,P026,1,53.5,11.65,17.42
SL02299,S0303,P179,10,1196.3,24.73,5.54
SL02300,S0303,P170,4,785.2,18.06,5.09
SL02301,S0303,P108,10,195.4,18.0,17.51
SL02302,S0303,P099,5,675.9,28.3,11.15
SL02303,S0303,P099,6,811.08,20.11,9.38
SL02304,S0303,P066,6,64.02,29.99,15.62
SL02305,S0304,P074,7,1301.3,14.46,5.74
SL02306,S0304,P091,6,770.4,26.83,15.48
SL02307,S0304,P012,1,175.4,16.42,14.08
SL02308,S0304,P122,3,301.89,5.64,6.6
SL02309,S0304,P145,9,1451.52,11.99,14.09
SL02310,S0304,P067,4,162.8,14.21,13.04
SL02311,S0304,P060,8,1507.2,17.87,13.58
SL02312,S0305,P140,6,946.68,5.42,9.68
SL02313,S0305,P014,1,123.8,29.24,14.57
SL02314,S0305,P004,8,218.16,10.84,11.3
SL02315,S0305,P134,10,1999.8,24.85,9.53
SL02316,S0305,P043,8,315.28,29.67,16.14
SL02317,S0306,P073,7,540.4,12.35,7.54
SL02318,S0306,P155,3,221.76,26.75,16.39
SL02319,S0306,P142,9,768.24,5.79,11.47
SL02320,S0306,P194,2,365.2,12.53,13.75
SL02321,S0306,P100,9,249.66,29.68,11.07
SL02322,S0307,P174,2,262.4,17.05,12.03
SL02323,S0307,P045,4,83.44,10.29,14.79
SL02324,S0307,P103,2,193.06,7.64,17.91
SL02325,S0307,P111,1,167.81,9.01,17.08
SL02326,S0307,P009,7,1092.21,24.16,7.86
SL02327,S0307,P066,5,53.35,21.65,17.37
SL02328,S0307,P178,2,332.4,21.64,17.0
SL02329,S0307,P158,8,924.8,7.26,13.99
SL02330,S0308,P151,10,1270.2,24.16,12.81
SL02331,S0308,P163,6,816.9,14.43,14.33
SL02332,S0308,P001,7,398.02,21.35,15.21
SL02333,S0308,P155,7,517.44,25.21,7.91
SL02334,S0308,P037,2,39.22,12.27,6.45
SL02335,S0308,P143,6,735.0,23.51,17.18
SL02336,S0309,P035,2,180.32,19.32,6.66
SL02337,S0309,P109,6,211.98,28.85,12.5
SL02338,S0309,P136,1,190.43,12.77,12.67
SL02339,S0309,P141,4,479.8,26.18,17.74
SL02340,S0309,P108,6,117.24,24.28,15.37
SL02341,S0309,P077,3,182.07,17.99,12.82
SL02342,S0309,P110,4,762.04,7.66,5.12
SL02343,S0309,P196,8,747.52,12.9,15.61
SL02344,S0309,P058,5,631.1,25.93,11.5
SL02345,S0309,P157,8,505.12,8.69,8.68
SL02346,S0310,P189,1,87.62,19.97,9.02
SL02347,S0310,P012,2,350.8,11.84,16.02
SL02348,S0310,P180,10,383.5,16.96,15.77
SL02349,S0310,P057,8,641.68,12.29,17.56
SL02350,S0310,P100,1,27.74,29.53,9.33
SL02351,S0310,P195,4,85.32,26.2,17.15
SL02352,S0310,P142,4,341.44,22.51,5.68
SL02353,S0310,P137,3,165.96,26.42,14.46
SL02354,S0310,P078,5,413.4,29.61,13.57
SL02355,S0310,P093,3,259.38,29.78,12.12
SL02356,S0311,P074,7,1301.3,21.95,17.87
SL02357,S0311,P003,7,551.46,14.78,11.86
SL02358,S0311,P143,5,612.5,12.06,17.0
SL02359,S0311,P067,9,366.3,14.84,6.7
SL02360,S0311,P106,10,1796.1,26.65,5.7
SL02361,S0311,P107,5,257.9,16.44,7.13
SL02362,S0311,P053,3,290.61,16.05,11.27
SL02363,S0312,P001,4,227.44,10.45,14.73
SL02364,S0312,P043,1,39.41,14.06,16.13
SL02365,S0312,P013,2,78.08,21.96,17.85
SL02366,S0312,P195,3,63.99,14.41,17.78
SL02367,S0312,P040,3,544.38,28.15,6.25
SL02368,S0312,P128,8,979.68,9.49,5.68
SL02369,S0313,P085,6,721.86,19.83,17.61
SL02370,S0313,P085,7,842.17,11.13,6.54
SL02371,S0313,P009,7,1092.21,17.22,13.94
SL02372,S0313,P019,3,181.08,21.32,9.88
SL02373,S0313,P154,2,355.02,24.44,16.24
SL02374,S0313,P168,7,324.73,11.88,13.49
SL02375,S0313,P070,6,549.96,5.29,6.52
SL02376,S0313,P057,2,160.42,17.23,13.69
SL02377,S0313,P200,9,246.15,10.62,12.63
SL02378,S0314,P117,8,290.32,11.84,14.69
SL02379,S0314,P016,10,210.1,9.53,11.29
SL02380,S0314,P071,7,1265.67,12.46,6.63
SL02381,S0314,P163,6,816.9,6.59,16.82
SL02382,S0314,P083,9,1186.92,9.62,15.57
SL02383,S0314,P170,1,196.3,14.84,15.63
SL02384,S0314,P021,9,1309.14,17.21,11.75
SL02385,S0314,P182,10,1252.0,18.47,15.64
SL02386,S0314,P158,2,231.2,23.84,7.7
SL02387,S0315,P055,2,224.3,9.52,12.79
SL02388,S0315,P102,3,56.34,5.13,10.81
SL02389,S0315,P092,6,638.1,8.08,6.67
SL02390,S0315,P066,4,42.68,21.32,6.14
SL02391,S0315,P071,5,904.05,26.29,5.46
SL02392,S0315,P008,2,278.5,17.65,9.73
SL02393,S0315,P161,9,856.35,9.29,17.7
SL02394,S0315,P150,1,92.74,11.21,5.6
SL02395,S0315,P144,9,264.24,27.62,8.81
SL02396,S0315,P079,9,431.28,16.12,12.5
SL02397,S0316,P003,6,472.68,18.07,17.82
SL02398,S0316,P030,6,167.52,20.15,11.64
SL02399,S0316,P184,2,133.0,21.57,5.58
SL02400,S0316,P194,1,182.6,9.7,8.9
SL02401,S0316,P042,4,361.48,28.94,12.83
SL02402,S0316,P013,4,156.16,19.79,8.61
SL02403,S0316,P002,10,1519.3,15.55,12.15
SL02404,S0316,P190,5,326.7,14.54,16.75
SL02405,S0316,P153,7,498.68,16.4,17.28
SL02406,S0316,P024,7,852.46,28.5,6.86
SL02407,S0317,P162,2,104.2,20.74,8.5
SL02408,S0317,P083,4,527.52,22.86,12.33
SL02409,S0317,P179,9,1076.67,20.12,10.46
SL02410,S0317,P135,3,475.29,12.91,15.24
SL02411,S0317,P031,7,633.36,5.65,12.85
SL02412,S0317,P159,2,111.72,11.75,11.91
SL02413,S0318,P197,9,1286.55,15.17,9.28
SL02414,S0318,P010,2,185.22,14.07,9.34
SL02415,S0318,P110,5,952.55,8.66,15.38
SL02416,S0318,P067,5,203.5,5.25,9.9
SL02417,S0318,P099,4,540.72,14.47,6.37
SL02418,S0318,P079,2,95.84,9.39,14.47
SL02419,S0318,P095,5,634.75,19.72,15.49
SL02420,S0318,P162,2,104.2,18.22,14.11
SL02421,S0318,P161,5,475.75,18.79,12.9
SL02422,S0318,P101,1,52.68,9.27,17.3
SL02423,S0319,P125,3,46.53,13.63,14.64
SL02424,S0319,P154,9,1597.59,18.79,16.47
SL02425,S0319,P094,7,325.15,16.92,6.66
SL02426,S0319,P057,1,80.21,22.17,14.27
SL02427,S0319,P193,3,272.34,8.57,12.38
SL02428,S0319,P143,5,612.5,6.32,14.43
SL02429,S0319,P111,6,1006.86,22.69,8.24
SL02430,S0319,P013,10,390.4,15.46,10.95
SL02431,S0320,P110,6,1143.06,24.96,11.53
SL02432,S0320,P038,5,930.05,28.82,11.77
SL02433,S0320,P100,4,110.96,12.63,16.15
SL02434,S0320,P197,5,714.75,15.16,9.07
SL02435,S0320,P056,2,374.64,20.87,6.0
SL02436,S0320,P039,4,348.88,28.62,7.15
SL02437,S0320,P084,1,188.46,7.11,8.72
SL02438,S0320,P181,8,1590.72,25.21,5.14
SL02439,S0321,P171,9,478.98,28.31,6.77
SL02440,S0321,P069,8,909.28,17.88,17.97
SL02441,S0321,P020,9,1739.07,22.45,10.27
SL02442,S0321,P044,10,1200.4,9.75,15.81
SL02443,S0321,P192,1,185.54,22.85,14.13
SL02444,S0321,P014,6,742.8,11.11,14.61
SL02445,S0321,P147,9,955.17,22.1,5.55
SL02446,S0321,P092,8,850.8,29.12,13.77
SL02447,S0322,P038,4,744.04,9.37,9.77
SL02448,S0322,P043,3,118.23,17.84,17.38
SL02449,S0322,P178,7,1163.4,17.39,7.22
SL02450,S0322,P087,2,185.82,13.45,13.83
SL02451,S0322,P196,9,840.96,26.27,16.15
SL02452,S0322,P141,5,599.75,12.48,8.82
SL02453,S0322,P084,4,753.84,5.06,13.21
SL02454,S0322,P170,7,1374.1,10.44,8.96
SL02455,S0322,P050,9,806.85,25.64,5.46
SL02456,S0323,P077,10,606.9,26.21,5.75
SL02457,S0323,P116,1,54.55,20.39,9.27
SL02458,S0323,P165,6,461.04,7.68,9.55
SL02459,S0323,P035,3,270.48,15.05,5.12
SL02460,S0323,P049,7,839.93,17.3,6.1
SL02461,S0323,P164,9,817.65,27.46,10.34
SL02462,S0323,P158,8,924.8,5.17,15.0
SL02463,S0323,P014,5,619.0,10.65,10.14
SL02464,S0324,P035,6,540.96,15.71,7.37
SL02465,S0324,P161,5,475.75,7.72,10.7
SL02466,S0324,P034,8,371.2,9.05,9.6
SL02467,S0324,P081,7,101.5,5.15,16.49
SL02468,S0324,P153,4,284.96,7.77,8.7
SL02469,S0324,P094,3,139.35,14.86,14.67
SL02470,S0324,P059,1,136.89,9.01,7.59
SL02471,S0325,P054,5,485.35,7.97,11.36
SL02472,S0325,P157,8,505.12,25.0,14.29
SL02473,S0325,P106,6,1077.66,23.78,15.14
SL02474,S0325,P033,7,605.5,17.55,17.01
SL02475,S0325,P093,7,605.22,8.29,17.45
SL02476,S0325,P200,1,27.35,8.15,9.47
SL02477,S0325,P056,1,187.32,24.18,8.07
SL02478,S0325,P173,6,1170.72,15.74,12.76
SL02479,S0326,P028,7,354.9,17.0,8.67
SL02480,S0326,P187,2,120.56,24.02,8.22
SL02481,S0326,P088,3,542.73,23.23,7.43
SL02482,S0326,P134,5,999.9,24.17,16.23
SL02483,S0326,P117,4,145.16,21.66,10.58
SL02484,S0327,P117,2,72.58,22.53,11.53
SL02485,S0327,P035,3,270.48,9.72,16.11
SL02486,S0327,P178,3,498.6,10.73,6.72
SL02487,S0327,P127,1,196.34,11.85,7.5
SL02488,S0327,P161,3,285.45,15.66,13.01
SL02489,S0327,P162,2,104.2,26.61,9.94
SL02490,S0327,P058,9,1135.98,12.66,13.23
SL02491,S0327,P031,4,361.92,10.54,10.54
SL02492,S0328,P067,9,366.3,15.68,5.67
SL02493,S0328,P182,2,250.4,11.73,8.65
SL02494,S0328,P044,6,720.24,22.79,8.21
SL02495,S0328,P127,1,196.34,9.54,5.01
SL02496,S0328,P162,6,312.6,10.3,11.14
SL02497,S0329,P096,2,135.48,15.77,8.28
SL02498,S0329,P188,8,344.16,14.09,8.96
SL02499,S0329,P151,2,254.04,21.72,13.88
SL02500,S0329,P158,3,346.8,13.28,14.64
SL02501,S0329,P045,6,125.16,23.57,12.66
SL02502,S0329,P127,10,1963.4,14.29,13.45
SL02503,S0329,P026,4,214.0,19.61,6.13
SL02504,S0329,P122,2,201.26,8.26,14.65
SL02505,S0329,P115,2,124.34,6.03,17.59
SL02506,S0330,P139,4,622.84,9.82,10.8
SL02507,S0330,P053,2,193.74,6.87,12.11
SL02508,S0330,P134,6,1199.88,12.54,11.16
SL02509,S0330,P029,4,224.68,18.34,7.0
SL02510,S0330,P066,3,32.01,9.79,12.16
SL02511,S0330,P140,5,788.9,27.29,14.87
SL02512,S0330,P101,9,474.12,29.38,16.63
SL02513,S0330,P199,8,1196.48,20.75,6.53
SL02514,S0330,P184,7,465.5,6.69,10.45
SL02515,S0330,P073,9,694.8,24.77,7.17
SL02516,S0331,P166,3,173.31,12.24,17.43
SL02517,S0331,P010,1,92.61,24.86,14.02
SL02518,S0331,P189,7,613.34,17.38,11.92
SL02519,S0331,P006,9,1109.88,29.29,7.15
SL02520,S0331,P051,9,1688.31,14.6,15.13
SL02521,S0331,P167,7,489.65,20.18,7.69
SL02522,S0331,P142,1,85.36,9.0,7.83
SL02523,S0332,P184,1,66.5,26.98,15.28
SL02524,S0332,P187,8,482.24,17.6,14.37
SL02525,S0332,P179,5,598.15,12.59,7.86
SL02526,S0332,P156,5,513.15,18.8,7.22
SL02527,S0332,P096,1,67.74,18.34,8.79
SL02528,S0332,P047,3,69.06,28.55,8.61
SL02529,S0332,P020,3,579.69,11.76,15.28
SL02530,S0332,P049,4,479.96,29.74,7.73
SL02531,S0332,P149,2,261.52,5.03,9.52
SL02532,S0332,P075,10,1774.7,29.31,9.22
SL02533,S0333,P118,9,1297.98,11.6,6.74
SL02534,S0333,P112,10,1512.9,12.37,17.81
SL02535,S0333,P191,1,143.57,25.6,7.85
SL02536,S0333,P107,5,257.9,9.42,17.63
SL02537,S0333,P130,9,175.95,21.43,16.28
SL02538,S0333,P184,10,665.0,7.66,14.7
SL02539,S0333,P065,7,913.57,28.64,8.35
SL02540,S0333,P146,10,1112.2,18.77,15.62
SL02541,S0333,P025,4,45.48,13.11,7.65
SL02542,S0333,P064,7,403.97,8.89,8.01
SL02543,S0334,P164,7,635.95,14.22,16.73
SL02544,S0334,P097,2,196.7,17.4,10.97
SL02545,S0334,P006,3,369.96,9.72,11.38
SL02546,S0334,P171,3,159.66,21.19,5.27
SL02547,S0334,P165,3,230.52,27.13,15.63
SL02548,S0334,P092,10,1063.5,9.7,6.87
SL02549,S0334,P119,7,510.09,11.13,16.82
SL02550,S0334,P166,7,404.39,7.51,11.85
SL02551,S0334,P080,1,67.99,20.08,9.91
SL02552,S0334,P039,1,87.22,7.75,5.18
SL02553,S0335,P026,1,53.5,8.3,15.01
SL02554,S0335,P001,5,284.3,8.57,13.16
SL02555,S0335,P017,1,26.27,24.81,5.12
SL02556,S0335,P036,2,352.3,18.56,15.64
SL02557,S0335,P002,2,303.86,10.06,11.25
SL02558,S0335,P028,10,507.0,27.31,15.6
SL02559,S0335,P040,5,907.3,13.29,7.01
SL02560,S0335,P140,1,157.78,18.59,8.48
SL02561,S0335,P108,9,175.86,8.08,15.72
SL02562,S0335,P115,2,124.34,18.62,6.33
SL02563,S0336,P063,3,146.04,5.03,7.92
SL02564,S0336,P017,4,105.08,15.68,6.92
SL02565,S0336,P082,5,314.65,10.65,16.43
SL02566,S0336,P051,7,1313.13,22.17,14.29
SL02567,S0336,P077,2,121.38,17.3,17.88
SL02568,S0336,P022,4,372.96,7.54,17.43
SL02569,S0336,P074,6,1115.4,6.91,9.34
SL02570,S0336,P074,6,1115.4,28.08,16.96
SL02571,S0337,P084,10,1884.6,8.78,10.57
SL02572,S0337,P113,6,917.04,19.99,13.83
SL02573,S0337,P119,3,218.61,27.33,13.93
SL02574,S0337,P195,10,213.3,25.44,9.53
SL02575,S0337,P013,2,78.08,11.78,11.49
SL02576,S0338,P130,5,97.75,25.27,14.25
SL02577,S0338,P119,2,145.74,24.72,16.2
SL02578,S0338,P177,3,173.91,24.44,6.91
SL02579,S0338,P008,3,417.75,14.76,14.38
SL02580,S0338,P123,8,1225.28,25.37,6.47
SL02581,S0338,P151,7,889.14,28.99,8.62
SL02582,S0338,P164,2,181.7,13.08,6.66
SL02583,S0339,P199,6,897.36,12.98,10.51
SL02584,S0339,P013,7,273.28,20.04,13.28
SL02585,S0339,P017,3,78.81,25.05,13.5
SL02586,S0339,P127,4,785.36,14.58,12.14
SL02587,S0339,P022,9,839.16,18.34,11.92
SL02588,S0339,P108,4,78.16,14.62,12.55
SL02589,S0339,P099,7,946.26,18.17,15.1
SL02590,S0339,P185,4,472.16,22.58,8.06
SL02591,S0340,P139,4,622.84,29.85,5.22
SL02592,S0340,P037,9,176.49,16.85,6.74
SL02593,S0340,P052,2,110.7,6.49,9.54
SL02594,S0340,P119,3,218.61,12.37,6.87
SL02595,S0340,P099,9,1216.62,29.3,16.87
SL02596,S0341,P045,4,83.44,25.7,5.73
SL02597,S0341,P071,3,542.43,7.93,14.05
SL02598,S0341,P050,3,268.95,14.44,5.34
SL02599,S0341,P090,7,554.4,14.29,14.12
SL02600,S0341,P020,10,1932.3,6.84,15.89
SL02601,S0341,P077,3,182.07,5.75,9.75
SL02602,S0342,P084,4,753.84,6.93,12.4
SL02603,S0342,P048,7,607.04,8.74,7.37
SL02604,S0342,P178,3,498.6,23.7,14.08
SL02605,S0342,P181,5,994.2,16.75,14.39
SL02606,S0342,P178,8,1329.6,24.53,14.04
SL02607,S0343,P033,2,173.0,8.9,16.46
SL02608,S0343,P155,1,73.92,20.1,7.26
SL02609,S0343,P059,3,410.67,5.27,15.82
SL02610,S0343,P037,8,156.88,18.85,15.78
SL02611,S0343,P158,10,1156.0,17.55,14.22
SL02612,S0343,P186,7,1330.28,28.29,8.53
SL02613,S0343,P110,2,381.02,18.04,17.71
SL02614,S0344,P122,4,402.52,15.01,5.73
SL02615,S0344,P067,7,284.9,9.59,14.7
SL02616,S0344,P055,9,1009.35,20.13,6.0
SL02617,S0344,P038,8,1488.08,16.94,13.49
SL02618,S0344,P189,7,613.34,25.68,7.14
SL02619,S0344,P050,6,537.9,21.17,7.53
SL02620,S0345,P069,2,227.32,6.95,12.84
SL02621,S0345,P191,6,861.42,5.7,8.67
SL02622,S0345,P082,9,566.37,7.66,7.75
SL02623,S0345,P119,1,72.87,23.91,9.02
SL02624,S0345,P159,9,502.74,10.04,17.08
SL02625,S0346,P017,5,131.35,7.13,12.41
SL02626,S0346,P083,1,131.88,19.09,15.27
SL02627,S0346,P122,1,100.63,6.2,6.21
SL02628,S0346,P122,5,503.15,5.21,9.64
SL02629,S0346,P175,5,879.1,28.97,11.5
SL02630,S0346,P044,6,720.24,23.8,14.43
SL02631,S0347,P036,2,352.3,13.28,16.65
SL02632,S0347,P002,9,1367.37,7.53,15.5
SL02633,S0347,P094,3,139.35,5.59,15.35
SL02634,S0347,P143,8,980.0,19.66,16.08
SL02635,S0347,P036,5,880.75,9.03,13.87
SL02636,S0347,P196,2,186.88,27.13,6.21
SL02637,S0348,P117,4,145.16,27.11,15.5
SL02638,S0348,P042,3,271.11,24.22,7.09
SL02639,S0348,P199,9,1346.04,17.91,14.47
SL02640,S0348,P083,9,1186.92,28.26,9.44
SL02641,S0348,P058,3,378.66,13.48,9.68
SL02642,S0348,P014,7,866.6,6.0,14.27
SL02643,S0348,P043,7,275.87,10.98,17.96
SL02644,S0348,P092,10,1063.5,6.87,6.98
SL02645,S0348,P047,8,184.16,7.44,5.19
SL02646,S0348,P146,5,556.1,18.68,17.6
SL02647,S0349,P123,8,1225.28,7.35,9.08
SL02648,S0349,P137,5,276.6,9.04,8.64
SL02649,S0349,P034,6,278.4,13.83,5.92
SL02650,S0349,P032,8,1103.52,11.45,11.15
SL02651,S0349,P167,5,349.75,24.08,10.75
SL02652,S0350,P056,2,374.64,29.29,11.35
SL02653,S0350,P141,6,719.7,26.48,10.21
SL02654,S0350,P099,10,1351.8,27.93,6.68
SL02655,S0350,P098,6,642.72,17.81,13.12
SL02656,S0350,P066,6,64.02,14.34,13.87
SL02657,S0350,P090,9,712.8,16.25,16.41
SL02658,S0351,P192,1,185.54,20.52,13.37
SL02659,S0351,P172,4,578.08,22.49,12.29
SL02660,S0351,P118,3,432.66,26.33,8.78
SL02661,S0351,P080,3,203.97,19.25,16.1
SL02662,S0351,P111,4,671.24,14.71,11.01
